U179384654	0024035804	1	0	1	0
U157306330	0011579444	6	666	1	0
U157306330	0022825600	6	666	1	0
U157306330	0007147873	6	666	1	0
U157306330	0002149781	6	666	1	0
U157306330	0010927884	6	666	1	0
U157306330	0010927910	6	666	1	0
U189824137	0009767870	3	769	1	0
U189824137	0022105355	3	769	1	0
U189824137	0009724864	3	769	1	0
U176673042	0003826255	3	133	1	0
U176673042	0022105355	3	133	1	0
U176673042	0023450140	3	133	1	0
U39607304	0022007845	2	58	2	0
U450530636	0013275636	2	201	1	0
U450530636	0013083055	2	201	1	0
U434456470	0003231863	2	34	1	0
U434456470	0002402654	2	34	1	0
U125330654	0012831593	6	1164	2	0
U125330654	0018333254	6	1164	1	0
U125330654	0006395502	6	1164	2	0
U125330654	0002918090	6	1164	1	0
U256409067	0000394376	3	116	1	0
U256409067	0005636831	3	116	1	0
U256409067	0000394380	3	116	1	0
U129875371	0018504625	1	0	1	0
U463338463	0018282261	1	0	1	0
U404134375	0004195564	1	0	1	0
U331242337	0007389933	3	1053	2	0
U331242337	0023467990	3	1053	1	0
U216350536	0014298594	1	0	1	0
U465125671	0005592086	1	0	1	0
U175594133	0023514492	16	978	3	0
U175594133	0013294094	16	978	2	0
U175594133	0016490095	16	978	1	0
U175594133	0018388613	16	978	1	0
U175594133	0018468973	16	978	1	0
U175594133	0012883566	16	978	1	0
U175594133	0022229944	16	978	1	0
U175594133	0016490180	16	978	1	0
U175594133	0009831334	16	978	1	0
U175594133	0004834933	16	978	1	0
U175594133	0022269855	16	978	1	0
U175594133	0018717462	16	978	1	0
U175594133	0018754680	16	978	1	0
U464662661	0018979656	1	0	1	1
U343724744	0013350466	2	53	2	0
U317528435	0022007845	7	1105	1	0
U317528435	0005214355	7	1105	1	0
U317528435	0004760560	7	1105	1	0
U317528435	0022582254	7	1105	2	0
U317528435	0023593323	7	1105	1	0
U317528435	0002089651	7	1105	1	0
U125285060	0004405251	1	0	1	0
U126000150	0001770941	12	1190	1	0
U126000150	0006469223	12	1190	5	0
U126000150	0022825482	12	1190	2	0
U126000150	0003109293	12	1190	1	0
U126000150	0006892561	12	1190	2	0
U126000150	0014515270	12	1190	1	0
U210692551	0003409932	1	0	1	0
U44921030	0004134266	1	0	1	1
U347191057	0018639703	2	368	2	1
U417746460	0018741052	5	1167	3	0
U417746460	0018835283	5	1167	2	0
U465126176	0000226796	2	198	1	0
U465126176	0001848324	2	198	1	0
U351826558	0000903884	2	74	2	0
U316440311	0014554330	1	0	1	0
U439278310	0003088746	1	0	1	0
U134583428	0017077465	5	1059	1	0
U134583428	0021901051	5	1059	1	0
U134583428	0000511151	5	1059	1	0
U134583428	0006728864	5	1059	1	0
U134583428	0022603814	5	1059	1	0
U338150449	0012133612	1	0	1	0
U300073141	0006063654	1	0	1	0
U126324055	0006437911	22	927	1	0
U126324055	0004290064	22	927	1	0
U126324055	0018731801	22	927	2	0
U126324055	0003259266	22	927	1	0
U126324055	0004880654	22	927	1	0
U126324055	0006437900	22	927	1	0
U126324055	0018305453	22	927	1	0
U126324055	0006437933	22	927	1	0
U126324055	0006437944	22	927	1	0
U126324055	0018307096	22	927	3	0
U126324055	0006437885	22	927	2	0
U126324055	0005158484	22	927	1	0
U126324055	0004539894	22	927	1	0
U126324055	0005158495	22	927	1	0
U126324055	0006437874	22	927	1	0
U126324055	0014163656	22	927	1	0
U126324055	0018639666	22	927	2	0
U213580455	0004607050	1	0	1	0
U20815487	0002907122	6	262	1	0
U20815487	0013913244	6	262	1	0
U20815487	0002907096	6	262	1	0
U20815487	0022846563	6	262	1	0
U20815487	0002907155	6	262	1	0
U20815487	0002386215	6	262	1	0
U465138445	0001914522	6	1087	2	0
U465138445	0002250651	6	1087	1	0
U465138445	0001962332	6	1087	2	0
U465138445	0002528853	6	1087	1	0
U464606438	0021726751	1	0	1	0
U10114713916	0016497865	3	160	1	0
U10114713916	0021918540	3	160	1	0
U10114713916	0022846854	3	160	1	0
U33660649	0006437900	4	227	1	0
U33660649	0023528164	4	227	2	0
U33660649	0004830055	4	227	1	0
U230804345	0004490861	2	81	1	0
U230804345	0004834933	2	81	1	0
U329355938	0006500852	1	0	1	0
U132272317	0024032444	1	0	1	0
U384948322	0023899503	4	497	1	0
U384948322	0018585254	4	497	1	0
U384948322	0023624473	4	497	1	0
U384948322	0024035723	4	497	1	0
U448538356	0007267315	8	89	1	0
U448538356	0003088746	8	89	1	0
U448538356	0006437900	8	89	1	0
U448538356	0004862454	8	89	1	0
U448538356	0018307063	8	89	1	0
U448538356	0007267293	8	89	1	0
U448538356	0004830055	8	89	2	0
U180454853	0000698795	2	71	1	0
U180454853	0007145854	2	71	1	0
U234579365	0018731731	4	360	1	0
U234579365	0012850062	4	360	1	0
U234579365	0018669884	4	360	1	0
U234579365	0004272170	4	360	1	0
U139098153	0024126281	3	35	1	1
U139098153	0018706936	3	35	1	0
U139098153	0023625453	3	35	1	0
U19334007	0005634683	2	80	1	0
U19334007	0006437944	2	80	1	0
U465126075	0023536656	2	52	1	0
U465126075	0023532736	2	52	1	1
U438707274	0000445966	3	1104	1	0
U438707274	0020969465	3	1104	1	0
U438707274	0023733533	3	1104	1	0
U150757468	0022622261	4	173	1	0
U150757468	0005082906	4	173	1	0
U150757468	0002088236	4	173	1	0
U150757468	0000365256	4	173	1	0
U46513445	0014556850	1	0	1	0
U351668316	0002040776	4	786	1	0
U351668316	0019464034	4	786	1	0
U351668316	0010402453	4	786	1	0
U351668316	0006391932	4	786	1	0
U295442613	0000857986	1	0	1	0
U185388836	0000712725	4	599	1	0
U185388836	0002325035	4	599	2	0
U185388836	0005471141	4	599	1	0
U43228636	0022841943	1	0	1	0
U10080558332	0006757612	1	0	1	0
U146118634	0011071255	2	1177	1	0
U146118634	0022847856	2	1177	1	0
U10099025861	0018337060	6	267	2	0
U10099025861	0018337281	6	267	1	0
U10099025861	0014620535	6	267	1	0
U10099025861	0003524452	6	267	1	0
U10099025861	0018337023	6	267	1	0
U418594975	0000717684	1	0	1	0
U213437310	0023431925	1	0	1	0
U448908360	0004405251	1	0	1	0
U285353266	0018282261	1	0	1	0
U179468243	0011071255	4	221	1	0
U179468243	0004547885	4	221	1	0
U179468243	0005721111	4	221	1	0
U179468243	0006011541	4	221	1	0
U293096335	0005667163	1	0	1	0
U42380052	0005445963	8	495	1	0
U42380052	0015742160	8	495	1	0
U42380052	0023453345	8	495	1	0
U42380052	0009692572	8	495	1	0
U42380052	0022938134	8	495	1	0
U42380052	0006137714	8	495	1	0
U42380052	0009766116	8	495	1	0
U42380052	0014164076	8	495	1	0
U427300342	0023536450	5	277	1	0
U427300342	0023257662	5	277	1	0
U427300342	0018596863	5	277	1	0
U427300342	0022271653	5	277	1	0
U427300342	0005792076	5	277	1	0
U328995856	0001870444	5	482	1	0
U328995856	0000243600	5	482	1	0
U328995856	0022814061	5	482	1	0
U328995856	0006696550	5	482	2	0
U217546359	0002854051	1	0	1	0
U12517186	0015194060	1	0	1	0
U186362773	0024137562	6	766	1	0
U186362773	0023534851	6	766	1	0
U186362773	0014246455	6	766	2	0
U186362773	0018733186	6	766	1	0
U186362773	0006655261	6	766	1	0
U193140413	0022626461	1	0	1	0
U440888317	0022827254	1	0	1	0
U180944017	0006631295	22	1158	1	0
U180944017	0003215483	22	1158	8	0
U180944017	0006934760	22	1158	6	0
U180944017	0018383551	22	1158	1	0
U180944017	0018949140	22	1158	1	0
U180944017	0003916205	22	1158	1	0
U180944017	0005705066	22	1158	1	0
U180944017	0006934815	22	1158	2	0
U180944017	0012677372	22	1158	1	0
U337977312	0003594673	1	0	1	1
U437700416	0009836201	15	1174	2	0
U437700416	0009835825	15	1174	1	0
U437700416	0005254896	15	1174	1	0
U437700416	0005241423	15	1174	2	0
U437700416	0014616501	15	1174	1	0
U437700416	0018393104	15	1174	1	0
U437700416	0014615904	15	1174	1	0
U437700416	0013294772	15	1174	1	0
U437700416	0009866780	15	1174	1	0
U437700416	0018393012	15	1174	1	0
U437700416	0009829396	15	1174	1	0
U437700416	0005241482	15	1174	1	0
U437700416	0018392721	15	1174	1	0
U18122005	0003088746	10	328	1	0
U18122005	0004880654	10	328	1	0
U18122005	0000698795	10	328	5	0
U18122005	0004906226	10	328	1	0
U18122005	0002051733	10	328	1	0
U18122005	0018731775	10	328	1	0
U465124661	0006944490	3	174	1	0
U465124661	0004524855	3	174	1	0
U465124661	0006944501	3	174	1	0
U10097381519	0014537806	1	0	1	0
U354588737	0007517263	1	0	1	0
U393805241	0018434393	5	628	1	1
U393805241	0005541535	5	628	2	0
U393805241	0001447191	5	628	2	0
U463790339	0023257662	2	88	2	0
U270265330	0000270281	1	0	1	1
U461270318	0018504861	1	0	1	1
U301993471	0022226982	4	1084	1	0
U301993471	0018786681	4	1084	1	0
U301993471	0022845281	4	1084	1	0
U301993471	0019264744	4	1084	1	0
U10010660863	0023624252	4	310	2	0
U10010660863	0023970214	4	310	1	0
U10010660863	0002542234	4	310	1	0
U312832445	0014594274	6	669	1	0
U312832445	0004834944	6	669	2	0
U312832445	0004834933	6	669	3	0
U331242337	0007389933	1	0	1	1
U315004350	0005167853	2	32	1	0
U315004350	0003594673	2	32	1	0
U451186449	0006437911	10	881	1	0
U451186449	0006437900	10	881	1	0
U451186449	0004607050	10	881	1	0
U451186449	0004880654	10	881	1	0
U451186449	0004906226	10	881	1	0
U451186449	0006437874	10	881	1	0
U451186449	0004862454	10	881	1	0
U451186449	0004405251	10	881	2	0
U451186449	0005158510	10	881	1	0
U426039461	0018904071	2	79	1	0
U426039461	0018903861	2	79	1	0
U383410443	0007174860	1	0	1	0
U12611071	0023623460	1	0	1	0
U33080036	0006769884	2	91	1	0
U33080036	0007456466	2	91	1	0
U448666327	0018316266	1	0	1	0
U465116052	0000272801	3	222	1	1
U465116052	0014623055	3	222	1	0
U465116052	0018515965	3	222	1	0
U432498347	0005218695	2	208	2	0
U325873215	0023523496	4	910	2	0
U325873215	0023523474	4	910	1	0
U325873215	0023523463	4	910	1	0
U443524444	0014534251	12	1132	3	0
U443524444	0000443306	12	1132	3	0
U443524444	0005533452	12	1132	1	0
U443524444	0005641576	12	1132	1	0
U443524444	0000936935	12	1132	1	0
U443524444	0003681086	12	1132	1	0
U443524444	0022165054	12	1132	1	0
U443524444	0015642502	12	1132	1	0
U384332928	0002103931	1	0	1	0
U422804754	0001986095	1	0	1	0
U133854049	0007050853	1	0	1	0
U295300454	0019801062	7	1137	1	0
U295300454	0001929056	7	1137	1	0
U295300454	0013334915	7	1137	1	0
U295300454	0013349556	7	1137	1	0
U295300454	0013334974	7	1137	1	0
U295300454	0011172210	7	1137	2	0
U135110260	0023444470	1	0	1	0
U441460339	0004862454	1	0	1	0
U451062441	0004329754	24	642	1	0
U451062441	0018835666	24	642	1	0
U451062441	0021983500	24	642	1	0
U451062441	0018579864	24	642	1	0
U451062441	0018579735	24	642	1	0
U451062441	0022072643	24	642	1	0
U451062441	0013818475	24	642	1	0
U451062441	0005347576	24	642	1	0
U451062441	0021983651	24	642	1	0
U451062441	0022072853	24	642	1	0
U451062441	0007455501	24	642	1	0
U451062441	0005348394	24	642	1	0
U451062441	0006613902	24	642	1	0
U451062441	0021984104	24	642	1	0
U451062441	0002881340	24	642	1	0
U451062441	0018578512	24	642	1	0
U451062441	0007455346	24	642	1	0
U451062441	0018578943	24	642	1	0
U451062441	0018578092	24	642	1	0
U451062441	0018835681	24	642	1	0
U451062441	0021982730	24	642	1	0
U451062441	0021982752	24	642	1	0
U451062441	0021984126	24	642	1	0
U451062441	0021983566	24	642	1	0
U395982321	0017683153	9	1167	1	0
U395982321	0014186476	9	1167	1	0
U395982321	0014462873	9	1167	1	0
U395982321	0014485660	9	1167	1	0
U395982321	0014485671	9	1167	1	0
U395982321	0001579756	9	1167	1	0
U395982321	0014533142	9	1167	1	0
U395982321	0013373710	9	1167	1	0
U395982321	0023402466	9	1167	1	0
U46505701	0006526866	3	281	3	0
U46468774	0018672581	2	23	1	0
U46468774	0006998261	2	23	1	0
U10002233326	0023822164	1	0	1	0
U131118125	0014188160	5	894	1	0
U131118125	0007370193	5	894	1	0
U131118125	0014188101	5	894	1	0
U131118125	0014188123	5	894	2	0
U441918376	0006123994	5	730	1	0
U441918376	0003504513	5	730	1	0
U441918376	0007359704	5	730	1	0
U441918376	0004912574	5	730	1	0
U441918376	0007359715	5	730	1	0
U17245008	0018334315	3	484	1	0
U17245008	0002415232	3	484	1	0
U17245008	0002435263	3	484	1	0
U10057568354	0022454073	3	971	1	0
U10057568354	0019627403	3	971	1	0
U10057568354	0014519540	3	971	1	0
U46488849	0007503731	17	1173	1	0
U46488849	0017084104	17	1173	1	0
U46488849	0004602312	17	1173	1	0
U46488849	0014548111	17	1173	1	0
U46488849	0006767272	17	1173	1	0
U46488849	0002772840	17	1173	1	0
U46488849	0018758865	17	1173	1	0
U46488849	0019996325	17	1173	1	0
U46488849	0014548192	17	1173	2	0
U46488849	0014548133	17	1173	1	0
U46488849	0014548181	17	1173	1	0
U46488849	0001175252	17	1173	2	0
U46488849	0005599602	17	1173	3	0
U417813841	0009970656	2	761	1	0
U417813841	0000942325	2	761	1	0
U396689711	0014271261	18	701	1	0
U396689711	0003088746	18	701	2	0
U396689711	0004880654	18	701	1	0
U396689711	0006437900	18	701	3	0
U396689711	0006437933	18	701	1	0
U396689711	0014220872	18	701	1	0
U396689711	0002718472	18	701	1	0
U396689711	0018307096	18	701	1	0
U396689711	0004862454	18	701	1	0
U396689711	0018731775	18	701	1	0
U396689711	0004290053	18	701	1	0
U396689711	0002484075	18	701	1	0
U396689711	0018473081	18	701	1	0
U396689711	0006437874	18	701	1	0
U396689711	0005158521	18	701	1	0
U1002870385	0005841124	3	997	1	0
U1002870385	0004284685	3	997	2	0
U338922570	0006925262	18	543	1	0
U338922570	0021923263	18	543	1	0
U338922570	0021926251	18	543	2	0
U338922570	0021937462	18	543	1	0
U338922570	0021937473	18	543	2	0
U338922570	0022797493	18	543	1	0
U338922570	0021917055	18	543	1	0
U338922570	0021929983	18	543	3	0
U338922570	0018396501	18	543	1	0
U338922570	0021911470	18	543	5	0
U465124055	0003384113	14	1073	1	0
U465124055	0003903255	14	1073	1	0
U465124055	0006742164	14	1073	1	0
U465124055	0022847705	14	1073	1	0
U465124055	0004656470	14	1073	1	0
U465124055	0018561476	14	1073	1	0
U465124055	0018453190	14	1073	1	0
U465124055	0003381615	14	1073	1	0
U465124055	0022828912	14	1073	1	0
U465124055	0006745034	14	1073	1	0
U465124055	0004744250	14	1073	1	0
U465124055	0005634661	14	1073	1	0
U465124055	0005381751	14	1073	1	0
U465124055	0006745045	14	1073	1	0
U383412564	0014514894	1	0	1	0
U18122005	0000698795	1	0	1	2
U357419711	0018675904	3	319	2	0
U357419711	0006437863	3	319	1	0
U394744540	0020970386	2	63	2	0
U10088172420	0003926856	1	0	1	0
U332905739	0006437900	4	64	1	0
U332905739	0018731775	4	64	1	0
U332905739	0004880654	4	64	1	0
U332905739	0006437863	4	64	1	0
U46514248	0023369695	5	920	1	0
U46514248	0023946484	5	920	1	0
U46514248	0022163934	5	920	2	0
U46514248	0023369846	5	920	1	0
U130021671	0006102563	1	0	1	0
U437700416	0018392872	3	65	1	0
U437700416	0018393034	3	65	1	0
U437700416	0018393152	3	65	1	0
U464930444	0022233002	6	282	1	0
U464930444	0001154473	6	282	1	0
U464930444	0021940656	6	282	1	0
U464930444	0003910351	6	282	1	0
U464930444	0023519090	6	282	1	0
U464930444	0023361870	6	282	1	0
U39528038	0013851062	5	109	1	0
U39528038	0013328022	5	109	1	0
U39528038	0003715250	5	109	1	0
U39528038	0005779933	5	109	1	0
U39528038	0005779911	5	109	1	0
U10120158826	0002647201	5	961	1	0
U10120158826	0014156052	5	961	1	0
U10120158826	0023514492	5	961	1	0
U10120158826	0022360601	5	961	2	0
U461572436	0021949443	1	0	1	1
U305909943	0000944786	1	0	1	0
U365366717	0022590293	1	0	1	0
U355635028	0022628852	11	1185	1	0
U355635028	0014469700	11	1185	1	0
U355635028	0022629051	11	1185	1	0
U355635028	0008663686	11	1185	1	0
U355635028	0018669055	11	1185	1	0
U355635028	0006155855	11	1185	1	0
U355635028	0004298652	11	1185	1	0
U355635028	0008663701	11	1185	1	0
U355635028	0001031310	11	1185	1	0
U355635028	0001031380	11	1185	1	0
U355635028	0004542145	11	1185	1	0
U173614223	0018639655	1	0	1	0
U460602034	0019801051	1	0	1	1
U10016880847	0004834933	1	0	1	0
U325164815	0023631683	4	492	4	1
U180944017	0018949140	8	352	1	0
U180944017	0003916205	8	352	1	0
U180944017	0005705066	8	352	1	0
U180944017	0007265101	8	352	1	0
U180944017	0014560652	8	352	4	1
U124338162	0007074163	1	0	1	0
U350305618	0012586545	1	0	1	0
U432434525	0003603095	2	81	1	0
U432434525	0022820055	2	81	1	0
U465144630	0002658655	2	335	1	0
U465144630	0002666915	2	335	1	0
U465144327	0020930910	24	1140	1	0
U465144327	0012241994	24	1140	1	0
U465144327	0020930932	24	1140	1	0
U465144327	0022780310	24	1140	1	0
U465144327	0014259195	24	1140	1	0
U465144327	0005882354	24	1140	1	0
U465144327	0022457750	24	1140	1	0
U465144327	0013365730	24	1140	1	0
U465144327	0018872755	24	1140	1	0
U465144327	0013814684	24	1140	1	0
U465144327	0022780424	24	1140	1	0
U465144327	0006956456	24	1140	1	0
U465144327	0013828076	24	1140	1	0
U465144327	0006690250	24	1140	1	0
U465144327	0012242731	24	1140	1	0
U465144327	0022902073	24	1140	1	0
U465144327	0020930906	24	1140	1	0
U465144327	0020930766	24	1140	1	0
U465144327	0022827125	24	1140	1	0
U465144327	0020930825	24	1140	1	0
U465144327	0012242786	24	1140	1	0
U465144327	0018872604	24	1140	1	0
U465144327	0020930884	24	1140	1	0
U465144327	0018721231	24	1140	1	0
U425876953	0021949443	3	239	1	0
U425876953	0002554355	3	239	1	0
U425876953	0003016274	3	239	1	0
U465115850	0003248055	3	481	2	0
U465115850	0014303284	3	481	1	0
U126000150	0007076392	2	35	2	0
U399272342	0014199102	1	0	1	0
U422756736	0006437900	6	100	1	0
U422756736	0004880654	6	100	1	0
U422756736	0004906226	6	100	1	0
U422756736	0018307096	6	100	1	0
U422756736	0004405251	6	100	1	0
U422756736	0005158484	6	100	1	0
U286644644	0017692360	6	824	1	0
U286644644	0007572456	6	824	1	0
U286644644	0007258123	6	824	1	0
U286644644	0005102451	6	824	1	0
U286644644	0007258134	6	824	1	0
U286644644	0000665265	6	824	1	0
U321151374	0002105692	1	0	1	0
U175742453	0014623055	4	1123	1	0
U175742453	0023262805	4	1123	2	0
U175742453	0006888954	4	1123	1	0
U387602374	0018617830	5	952	2	0
U387602374	0013140654	5	952	1	0
U387602374	0022073096	5	952	1	0
U387602374	0003151960	5	952	1	0
U461572436	0021949443	1	0	1	1
U331628549	0000650031	4	596	1	0
U331628549	0004607050	4	596	1	0
U331628549	0005542471	4	596	1	0
U331628549	0005772981	4	596	1	0
U296474413	0007082062	9	1110	1	0
U296474413	0018677116	9	1110	1	0
U296474413	0018669884	9	1110	1	0
U296474413	0004644780	9	1110	1	0
U296474413	0013336875	9	1110	1	0
U296474413	0004149972	9	1110	1	0
U296474413	0003916205	9	1110	1	0
U296474413	0014471450	9	1110	2	0
U152193732	0004788652	2	19	1	0
U152193732	0023528164	2	19	1	0
U347191057	0006997056	2	18	1	0
U347191057	0006008693	2	18	1	0
U159555437	0023469670	1	0	1	0
U340850321	0022498652	1	0	1	1
U233982425	0023811454	2	25	1	0
U233982425	0022785954	2	25	1	0
